path	ibrion	tebeg	teend	nsw	potim	contcar_size	species	counts
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/2-middle/5	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/2-middle/0-new/2	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/2-middle/0-new/1	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/2-middle/0-new/3	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/2-middle/0-new/4	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/2-middle/0-new/5	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/2-middle/4	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/2-middle/3	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/2-middle/2	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/2-middle/1-total	-1			0	4.00	24063	Sb C	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/3-endding/0-new/2	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/3-endding/0-new/1	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/3-endding/0-new/3	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/3-endding/0-new/4	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/3-endding/0-new/5	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/3-endding/2	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/3-endding/1-total	-1			0	4.00	24063	Sb C	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/3-endding/3	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/3-endding/4	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/4-energy/3-endding/5	-1			0	4.00	23953	Sb C	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/1-C2	0	600.0	600.0	10000	4.00	58531	Sb C	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/1-C2/2	0	600.0	600.0	5000	4.00	58531	Sb C	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/2-SbC/1-C2/3	0	600.0	600.0	10000	4.00	58531	Sb C	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/2-500k	0	500.0	500.0	10000	4.00	58520	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/3-400k	0	400.0	400.0	10000	4.00	58520	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/1-600k	0	600.0	600.0	10000	4.00	0	Sb 	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/1-600k/0-crystal/1-opt-box	2			3000	4.00	55909	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/1-600k/0-crystal/2-opt	2			3000	4.00	55909	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/1-600k/0-crystal/3-opt7	2			3000	4.00	55909	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/1-600k/0-crystal/scf	-1			0	4.00	55909	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/1-600k/0-crystal/dos	-1			0	4.00	55909	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/1-600k/0-crystal/4-opt2	2			3000	4.00	55909	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/1-600k/0-crystal/5-opt7	2			3000	4.00	55909	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/1-600k/0-crystal/lobster	-1			0	4.00	55909	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/1-begginning/5	-1			0	4.00	23942	Sb	215
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/1-begginning/4	-1			0	4.00	23942	Sb	215
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/1-begginning/3	-1			0	4.00	23942	Sb	215
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/1-begginning/2	-1			0	4.00	23942	Sb	215
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/1-begginning/1-total	-1			0	4.00	24052	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/2-middle/5	-1			0	4.00	23942	Sb	215
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/2-middle/4	-1			0	4.00	23942	Sb	215
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/2-middle/3	-1			0	4.00	23942	Sb	215
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/2-middle/2	-1			0	4.00	23942	Sb	215
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/2-middle/1-total	-1			0	4.00	24052	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/3-endding/5	-1			0	4.00	23942	Sb	215
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/3-endding/4	-1			0	4.00	23942	Sb	215
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/3-endding/3	-1			0	4.00	23942	Sb	215
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/3-endding/2	-1			0	4.00	23942	Sb	215
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/4-energy/3-endding/1-total	-1			0	4.00	24052	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/7-600k	0	600.0	600.0	10000	4.00	58520	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/5-MD-300k	0	300.0	300.0	2000	3.00	55909	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/5-MD-300k/scf	-1	300.0	300.0	0	3.00	24052	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/5-MD-300k/dos	-1	300.0	300.0	0	3.00	24052	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/6-600k	0	600.0	600.0	10000	2.00	56075	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/1-Sb/8-600k	0	600.0	600.0	10000	4.00	58520	Sb	216
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/3-Si5	0	600.0	600.0	15000	4.00	58531	Sb Si	205 11
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/3-Si5/0-crystal/1-opt-box	2			2000	4.00	58531	Sb Si	205 11
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/3-Si5/0-crystal/2-opt	2			2000	4.00	58531	Sb Si	205 11
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/1-Si4	0	600.0	600.0	10000	4.00	58531	Sb Si	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/1-Si4/2	0	600.0	600.0	5000	4.00	58531	Sb Si	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/2-Si10	0	600.0	600.0	20000	4.00	58531	Sb Si	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/2-Si10/0-crystal/1-opt-box	2			2000	4.00	55920	Sb Si	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/2-Si10/0-crystal/2-opt	2			2000	4.00	55920	Sb Si	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/amorphous	0	600.0	300.0	2000	4.00	55920	Sb Si	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/amorphous/scf	-1			0	0.5	24063	Sb Si	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/amorphous/scf/scf	-1			0	4.00	55920	Sb Si	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/amorphous/3-opt	2			2000	4.00	55920	Sb Si	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/amorphous/3-opt/scf	-1			0	4.00	55920	Sb Si	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/amorphous/2-opt	2			2000	4.00	55920	Sb Si	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/amorphous/4-opt-rm-Si	-1			0	4.00	21742	Sb	195
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/amorphous/5-MD-300k	0	300.0	300.0	2000	3.00	55920	Sb Si	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/1-beginning/0-new/1	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/1-beginning/0-new/2	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/1-beginning/0-new/3	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/1-beginning/0-new/4	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/1-beginning/0-new/5	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/1-beginning/5	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/1-beginning/4	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/1-beginning/3	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/1-beginning/2	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/1-beginning/1-total	-1			0	4.00	24063	Sb Si	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/2-middle/0-new/1	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/2-middle/0-new/2	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/2-middle/0-new/3	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/2-middle/0-new/4	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/2-middle/0-new/5	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/2-middle/5	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/2-middle/4	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/2-middle/3	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/2-middle/2	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/2-middle/1-total	-1			0	4.00	24063	Sb Si	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/0-new/1	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/0-new/2	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/0-new/3	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/0-new/4	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/0-new/5	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/6	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/5	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/4	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/3	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/2	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/1-total	-1			0	4.00	24063	Sb Si	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/7	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/8	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/3-SbSi/4-energy/3-endding/9	-1			0	4.00	23953	Sb Si	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/2-Ge10	0	600.0	600.0	15000	4.00	58531	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/2-Ge10/0-crystal/2-opt	2			3000	4.00	55920	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/2-Ge10/0-crystal/1-opt-box	2			3000	4.00	55920	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/2-Ge10/0-crystal/3-opt7	2			3000	4.00	55920	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/3-Ge5	0	600.0	600.0	15000	4.00	58531	Sb Ge	205 11
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/3-Ge5/0-crystal/2-opt	2			3000	4.00	58531	Sb Ge	205 11
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/3-Ge5/0-crystal/1-opt-box	2			3000	4.00	58531	Sb Ge	205 11
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/3-Ge5/0-crystal/3-opt7	2			3000	4.00	58531	Sb Ge	205 11
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/amorphous	0	1000.0	300.0	3000	4.00	55920	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/amorphous/scf	-1			0	0.5	24063	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/amorphous/scf/scf	-1			0	4.00	55920	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/amorphous/2-opt	2			3000	4.00	55920	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/amorphous/3-opt	2			3000	4.00	55920	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/amorphous/3-opt/scf	-1			0	4.00	55920	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/amorphous/4-opt-rm-Ge	-1			0	4.00	21742	Sb	195
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/amorphous/5-MD-300k	0	300.0	300.0	2000	3.00	55920	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/amorphous/6-opt7	2			3000	4.00	55920	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/amorphous/6-opt7/scf	-1			0	4.00	55920	Sb Ge	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/1-Ge4	0	600.0	600.0	10000	4.00	58531	Sb Ge	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/1-Ge4/2	0	600.0	600.0	5000	4.00	58531	Sb Ge	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/1-beginning/0-new/1	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/1-beginning/0-new/2	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/1-beginning/0-new/3	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/1-beginning/0-new/4	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/1-beginning/0-new/5	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/1-beginning/5	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/1-beginning/4	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/1-beginning/3	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/1-beginning/2	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/1-beginning/1-total	-1			0	4.00	24063	Sb Ge	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/2-middle/0-new/1	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/2-middle/0-new/2	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/2-middle/0-new/3	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/2-middle/0-new/4	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/2-middle/0-new/5	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/2-middle/5	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/2-middle/4	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/2-middle/3	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/2-middle/2	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/2-middle/1-total	-1			0	4.00	24063	Sb Ge	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/3-endding/0-new/1	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/3-endding/0-new/2	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/3-endding/0-new/3	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/3-endding/0-new/4	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/3-endding/0-new/5	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/3-endding/5	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/3-endding/4	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/3-endding/3	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/3-endding/2	-1			0	4.00	23953	Sb Ge	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/4-SbGe/4-energy/3-endding/1-total	-1			0	4.00	24063	Sb Ge	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/3-Sn5	0	600.0	600.0	15000	4.00	58531	Sb Sn	205 11
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/3-Sn5/0-crystal/1-opt-box	2			3000	4.00	58531	Sb Sn	205 11
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/3-Sn5/0-crystal/2-opt	2			3000	4.00	58531	Sb Sn	205 11
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/2-Sn10	0	600.0	600.0	20000	4.00	58531	Sb Sn	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/2-Sn10/0-crystal/1-opt-box	2			3000	4.00	55920	Sb Sn	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/2-Sn10/0-crystal/2-opt	2			3000	4.00	55920	Sb Sn	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/amorphous	0	1000.0	300.0	3000	4.00	55920	Sb Sn	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/amorphous/scf	-1			0	0.5	24063	Sb Sn	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/amorphous/2-opt	2			3000	4.00	55920	Sb Sn	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/amorphous/3-opt	2			3000	4.00	55920	Sb Sn	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/amorphous/4-opt-rm-Sn	-1			0	4.00	21742	Sb	195
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/amorphous/5-MD-300k	0	300.0	300.0	2000	3.00	55920	Sb Sn	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/amorphous/4-opt7	2			3000	4.00	55920	Sb Sn	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/amorphous/4-opt7/scf	-1			0	4.00	55920	Sb Sn	195 21
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/1-Sn4	0	600.0	600.0	10000	4.00	58531	Sb Sn	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/1-Sn4/2	0	600.0	600.0	5000	4.00	58531	Sb Sn	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/1-beginning/0-new/1	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/1-beginning/0-new/2	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/1-beginning/0-new/3	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/1-beginning/0-new/4	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/1-beginning/0-new/5	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/1-beginning/5	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/1-beginning/4	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/1-beginning/3	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/1-beginning/2	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/1-beginning/1-total	-1			0	4.00	24063	Sb Sn	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/2-middle/0-new/1	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/2-middle/0-new/2	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/2-middle/0-new/3	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/2-middle/0-new/4	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/2-middle/0-new/5	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/2-middle/5	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/2-middle/4	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/2-middle/3	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/2-middle/2	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/2-middle/1-total	-1			0	4.00	24063	Sb Sn	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/3-endding/0-new/1	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/3-endding/0-new/2	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/3-endding/0-new/3	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/3-endding/0-new/4	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/3-endding/0-new/5	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/3-endding/5	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/3-endding/4	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/3-endding/3	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/3-endding/2	-1			0	4.00	23953	Sb Sn	211 4
nscc1741_XM/xumeng/7-crystallize-Sb/5-SbSn/4-energy/3-endding/1-total	-1			0	4.00	24063	Sb Sn	212 4
nscc1741_XM/xumeng/7-crystallize-Sb/6-C_Si_Ge_Sn/1-C	-1			0	3.00	402	C	1
nscc1741_XM/xumeng/7-crystallize-Sb/6-C_Si_Ge_Sn/2-Si	-1			0	3.00	402	Si	1
nscc1741_XM/xumeng/7-crystallize-Sb/6-C_Si_Ge_Sn/3-Ge	-1			0	3.00	402	Ge	1
nscc1741_XM/xumeng/7-crystallize-Sb/6-C_Si_Ge_Sn/4-Sn	-1			0	3.00	402	Sn	1
nscc1741_XM/xumeng/7-crystallize-Sb/6-C_Si_Ge_Sn/5-Sb	-1			0	3.00	402	Sb	1
