path	ibrion	tebeg	teend	nsw	potim	contcar_size	species	counts
GK_xum02/xqd/3-GeSeTe/4-40%/5/4-MD	0	0	0	2000	3.00	77519	Ge Te Se	150 90 60
GK_xum02/xqd/7-GW/SnTe/1-opt						1183	Sn Te	4 4
GK_xum02/xqd/4-IST312/3-opt	2			500	0.50	5594	In Sb Te	24 8 16
GK_xum02/xqd/4-IST312/4-scf	-1			0	0.50	5594	In Sb Te	24 8 16
GK_xum02/xqd/4-IST312/4-scf/band	-1			0	0.50	5594	In Sb Te	24 8 16
GK_xum02/xqd/4-IST312/216/3-opt	2			500	0.50	18134	Te Sb In	54 27 81
GK_xum02/xqd/4-IST312/216/4-scf	-1			0	0.50	0	Te Sb In	54 27 81
GK_xum02/xqd/6-SbTeSex/1-10%/4-MD	0	0	0	1000	3.00	77519	Sb Te Se	120 162 18
GK_xum02/xqd/6-SbTeSex/4-40%/4-MD	0	0	0	1000	3.00	77519	Sb Te Se	120 108 72
GK_xum02/xqd/6-SbTeSex/5-50%/3-opt	2			200	0.50	33314	Sb Te Se	120 90 90
GK_xum02/xqd/6-SbTeSex/5-50%/4-MD	0	0	0	1000	3.00	77519	Sb Te Se	120 90 90
GK_xum02/xqd/6-SbTeSex/6-60%/3-opt	2			300	0.50	33314	Sb Te Se	120 72 108
GK_xum02/xqd/6-SbTeSex/6-60%/4-MD	0	0	0	1000	3.00	77519	Sb Te Se	120 72 108
GK_xum02/xqd/6-SbTeSex/7-70%/3-opt	2			300	0.50	33314	Sb Te Se	120 54 126
GK_xum02/xqd/6-SbTeSex/7-70%/4-MD	0	0	0	1000	3.00	77519	Sb Te Se	120 54 126
GK_xum02/xqd/6-SbTeSex/8-80%/3-opt	2			300	0.50	33314	Sb Te Se	120 36 144
GK_xum02/xqd/6-SbTeSex/8-80%/4-MD	0	0	0	1000	3.00	77519	Sb Te Se	120 36 144
GK_xum02/xqd/6-SbTeSex/9-90%/4-MD	0	0	0	1000	3.00	77519	Sb Te Se	120 18 162
GK_xum02/xqd/6-SbTeSex/2-20%/3-opt	2			300	0.50	33314	Sb Te Se	120 144 36
GK_xum02/xqd/6-SbTeSex/2-20%/4-MD	0	0	0	1000	3.00	77519	Sb Te Se	120 144 36
GK_xum02/xqd/6-SbTeSex/3-30%/3-opt	2			300	0.50	33314	Sb Te Se	120 126 54
GK_xum02/xqd/6-SbTeSex/3-30%/4-MD	0	0	0	1000	3.00	77519	Sb Te Se	120 126 54
GK_xum02/xqd/6-SbTeSex/Sb2Te3-base/50%	0	0	0	500	3.00	77519	Sb Te Se	120 90 90
GK_xum02/xqd/6-SbTeSex/Sb2Te3-base/60%	0	0	0	500	3.00	77519	Sb Te Se	120 72 108
GK_xum02/xumeng/1-Sb2Te3	0	300.0	300.0	4000	3.00	77508	Sb Te	120 180
GK_xum02/xumeng/2-Sb2Se3	2			2000	0.50	33303	Sb Se	120 180
GK_xum02/xumeng/3-crystal/1-Sb2S3	-1			0	0.50	2503	Sb S	8 12
GK_xum02/xumeng/3-crystal/2-Sb2Se3	-1			0	0.50	2503	Sb Se	8 12
GK_xum02/xumeng/3-crystal/3-Sb2Te3	-1			0	0.50	1953	Sb Te	6 9
GK_xum02/grc/SbSe/1-2000K	0	2000.0	2000.0	2000	3.00	77508	Sb Se	120 180
GK_xum02/grc/SbSe/2-2000K-300K	0	2000.0	300.0	2000	3.00	77508	Sb Se	120 180
GK_xum02/grc/SbSe/3-lsf	0	300.0	300.0	100	3.00	77508	Sb Se	120 180
GK_xum02/grc/SbSe/4-opt	2			500	0.50	33303	Sb Se	120 180
GK_xum02/grc/SbSe/MD	0	300.0	300.0	2000	3.00	77508	Sb Se	120 180
GK_xum02/grc/SbSe/7-600K	0	600.0	600.0	2000	3.00	77508	Sb Se	120 180
GK_xum02/grc/SbSe/5-scf	-1			0	0.50	33303	Sb Se	120 180
GK_xum02/grc/SbSe/xu/1-opt	2			500	0.50	33303	Sb Se	120 180
GK_xum02/grc/OTS/1-As/2-GeSe/1-opt	2			2000	0.50	33303	Ge Se	150 150
GK_xum02/grc/OTS/1-As/2-GeSe/2-MD	0	300.0	300.0	2000	3.00	77508	Ge Se	150 150
GK_xum02/grc/OTS/1-As/2-GeSe/4-scf	-1			0	0.50	33303	Ge Se	150 150
GK_xum02/grc/OTS/1-As/2-GeSe/6-lobster	-1			0	0.50	33303	Ge Se	150 150
GK_xum02/grc/OTS/1-As/2-GeSe/5-dos.1	-1			0	0.50	33303	Ge Se	150 150
GK_xum02/grc/OTS/1-As/1-GeAsSe/7-opt	2			2000	0.50	33314	Ge As Se	135 30 135
GK_xum02/grc/OTS/1-As/1-GeAsSe/8-scf	-1			0	0.50	33314	Ge As Se	135 30 135
GK_xum02/grc/OTS/1-As/1-GeAsSe/9-dos	-1			0	0.50	33314	Ge As Se	135 30 135
GK_xum02/grc/OTS/1-As/1-GeAsSe/MD	0	300.0	300.0	2000	3.00	77519	Ge As Se	135 30 135
GK_xum02/grc/OTS/1-As/3-GeAsSe20/7-opt	2			2000	0.50	33314	Ge As Se	120 60 120
GK_xum02/grc/OTS/1-As/3-GeAsSe20/8-scf	-1			0	0.50	33314	Ge As Se	120 60 120
GK_xum02/grc/OTS/1-As/3-GeAsSe20/MD	0	300.0	300.0	2000	3.00	77519	Ge As Se	120 60 120
GK_xum02/grc/OTS/1-As/3-GeAsSe20/9-dos.1	-1			0	0.50	33314	Ge As Se	120 60 120
GK_xum02/grc/docotor-paper/3-GeTe6/7-600K	0	600.0	600.0	4000	3.00	77508	Ge Te	43 257
GK_xum02/grc/docotor-paper/3-GeTe6/lobster	-1			0	0.50	33303	Ge Te	43 257
GK_xum02/grc/docotor-paper/3-GeTe6/MD	0	300.0	300.0	2000	3.00	77508	Ge Te	43 257
GK_xum02/grc/docotor-paper/3-GeTe6/4-scf	-1			0	0.50	33303	Ge Te	43 257
GK_xum02/grc/docotor-paper/3-GeTe6/MD-4000	0	300.0	300.0	4000	3.00	77508	Ge Te	43 257
GK_xum02/grc/docotor-paper/Si-GeSe/2-5p/1-2000K	0	2000.0	2000.0	2000	3.00	77519	Ge Si Se	142 16 142
GK_xum02/grc/docotor-paper/Si-GeSe/2-5p/2-2000K-300K	0	2000.0	300.0	2000	3.00	77519	Ge Si Se	142 16 142
GK_xum02/grc/docotor-paper/Si-GeSe/2-5p/3-opt	2			300	0.50	33314	Ge Si Se	142 16 142
GK_xum02/grc/docotor-paper/Si-GeSe/2-5p/MD	0	300.0	300.0	2000	3.00	77519	Ge Si Se	142 16 142
GK_xum02/grc/docotor-paper/Si-GeSe/2-5p/7-600K	0	600.0	600.0	2000	3.00	77519	Ge Si Se	142 16 142
GK_xum02/grc/docotor-paper/Si-GeSe/2-5p/4-scf-y	-1			0	0.50	33314	Ge Si Se	142 16 142
GK_xum02/grc/docotor-paper/Si-GeSe/3-20p/1-2000K	0	2000.0	2000.0	2000	3.00	77519	Ge Si Se	120 60 120
GK_xum02/grc/docotor-paper/Si-GeSe/3-20p/2-2000K-300K	0	2000.0	300.0	2000	3.00	77519	Ge Si Se	120 60 120
GK_xum02/grc/docotor-paper/Si-GeSe/3-20p/3-opt	2			300	0.50	33314	Ge Si Se	120 60 120
GK_xum02/grc/docotor-paper/Si-GeSe/3-20p/MD	0	300.0	300.0	2000	3.00	77519	Ge Si Se	120 60 120
GK_xum02/grc/docotor-paper/Si-GeSe/3-20p/7-600K	0	600.0	600.0	2000	3.00	77519	Ge Si Se	120 60 120
GK_xum02/grc/docotor-paper/Si-GeSe/3-20p/4-scf	-1			0	0.50	33314	Ge Si Se	120 60 120
GK_xum02/grc/docotor-paper/Si-GeSe/5-20p-240/1-2000K	0	2000.0	2000.0	2000	3.00	62099	Ge Si Se	96 48 96
GK_xum02/grc/docotor-paper/Si-GeSe/5-20p-240/2-2000K-300K	0	2000.0	300.0	2000	3.00	62099	Ge Si Se	96 48 96
GK_xum02/grc/docotor-paper/Si-GeSe/5-20p-240/2-2000K-300K/2	0	2000.0	300.0	2000	3.00	62099	Ge Si Se	96 48 96
GK_xum02/grc/docotor-paper/Si-GeSe/5-20p-240/3-opt/2	2			100	0.50	26714	Ge Si Se	96 48 96
GK_xum02/grc/docotor-paper/Si-GeSe/5-20p-240/3-opt	2			100	0.50	26714	Ge Si Se	96 48 96
GK_xum02/grc/docotor-paper/Si-GeSe/5-20p-240/4-scf	-1			0	0.50	26714	Ge Si Se	96 48 96
GK_xum02/grc/docotor-paper/Si-GeSe/5-20p-240/MD	0	300.0	300.0	2000	3.00	62099	Ge Si Se	96 48 96
GK_xum02/grc/docotor-paper/Si-GeSe/5-20p-240/7-600K	0	600.0	600.0	2000	3.00	62099	Ge Si Se	96 48 96
GK_xum02/grc/docotor-paper/Si-GeSe/4-5p-240/1-2000K	0	2000.0	2000.0	1500	3.00	62099	Ge Si Se	114 12 114
GK_xum02/grc/docotor-paper/Si-GeSe/4-5p-240/2-2000K-300K/2	0	2000.0	300.0	2000	3.00	62099	Ge Si Se	114 12 114
GK_xum02/grc/docotor-paper/Si-GeSe/4-5p-240/2-2000K-300K	0	2000.0	300.0	2000	3.00	62099	Ge Si Se	114 12 114
GK_xum02/grc/docotor-paper/Si-GeSe/4-5p-240/3-opt/2	2			300	0.50	26714	Ge Si Se	114 12 114
GK_xum02/grc/docotor-paper/Si-GeSe/4-5p-240/3-opt	2			300	0.50	26714	Ge Si Se	114 12 114
GK_xum02/grc/docotor-paper/Si-GeSe/4-5p-240/MD	0	300.0	300.0	2000	3.00	62099	Ge Si Se	114 12 114
GK_xum02/grc/docotor-paper/Si-GeSe/4-5p-240/7-600K	0	600.0	600.0	2000	3.00	62099	Ge Si Se	114 12 114
GK_xum02/grc/docotor-paper/Si-GeSe/4-5p-240/4-scf	-1			0	0.50	26714	Ge Si Se	114 12 114
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/1/3-opt	2			500	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/1/MD	0	300.0	300.0	2000	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/1/7-600K	0	600.0	600.0	2000	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/1/4-scf	-1			0	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/1/6-lobster	-1			0	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/1/7-600K-4000	0	600.0	600.0	4000	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/1/MD-4000	0	300.0	300.0	4000	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/1/7-600K-2000	0	600.0	600.0	2000	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/3/4-scf	-1			0	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/300-SiGeSe/3-opt	2			100	0.50	33314	Ge Si Se	135 30 135
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/300-SiGeSe/2-2000K-300K	0	2000.0	300.0	2000	3.00	77519	Ge Si Se	135 30 135
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/300-SiGeSe/2/1-2000K	0	2000.0	2000.0	2000	3.00	77519	Ge Si Se	135 30 135
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/300-SiGeSe/4-scf	-1			0	0.50	33314	Ge Si Se	135 30 135
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/300-SiGeSe/MD	0	300.0	300.0	2000	3.00	77519	Ge Si Se	135 30 135
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/300-SiGeSe/7-600K	0	600.0	600.0	4000	3.00	77519	Ge Si Se	135 30 135
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/300-SiGeSe/MD-4000	0	300.0	300.0	4000	3.00	77519	Ge Si Se	135 30 135
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/4/3-opt	2			500	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/4/4-scf	-1			0	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/4/new/2-500K	0	500.0	500.0	500	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/5-y/2-2000K-300K	0	2000.0	300.0	1000	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/5-y/3-opt	2			500	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/5-y/4-scf	-1			0	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/5-y/4-scf/HSE	-1			0	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/5-y/new/2-500K	0	500.0	500.0	500	3.00	0	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/6/2-2000K-300K	0	2000.0	300.0	2000	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/6/3-opt	2			500	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/6/4-scf	-1			0	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/8/2-2000K-300K	0	2000.0	300.0	2000	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/8/3-opt	2			500	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/8/4-scf	-1			0	0.50	26714	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GSS-r/md-10	0	300.0	300.0	4000	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GSS-r/1-1200K	0	1200.0	1200.0	500	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GSS-r/2-1200K-300K	0	1099.5	300.0	15991	5.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GSS-r/3-1200-300K-20	0	1200.0	300.0	9000	5.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GSS-r/4-30K-speed	0	1200.0	300.0	6000	5.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GSS-r/md-20	0	300.0	300.0	4000	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GSS-r/md-30	0	300.0	300.0	4000	3.00	62099	Ge Si Se	108 24 108
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GeSe-r/md-30	0	300.0	300.0	4000	3.00	62088	Ge Se	120 120
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GeSe-r/1-1200K	0	1200.0	1200.0	500	3.00	62088	Ge Se	120 120
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GeSe-r/md-10	0	300.0	300.0	4000	3.00	62088	Ge Se	120 120
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GeSe-r/2-1200K-300K-10	0	1200.0	300.0	18000	5.00	62088	Ge Se	120 120
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GeSe-r/4-30-speed	0	1200.0	300.0	6000	5.00	62088	Ge Se	120 120
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GeSe-r/md-20	0	300.0	300.0	4000	3.00	62088	Ge Se	120 120
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GeSe-r/3-1200-300K-20	0	1200.0	300.0	9000	5.00	62088	Ge Se	120 120
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GeSe-r/1-opt/1-opt	2			500	0.50	7343	Ge Se	32 32
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GeSe-r/1-opt/2-scf	-1			0	0.50	7343	Ge Se	32 32
GK_xum02/grc/docotor-paper/1-GeSe/xu-GeSe/3-opt	2			50	0.50	33303	Ge Se	150 150
GK_xum02/grc/docotor-paper/1-GeSe/xu-GeSe/4-scf	-1			0	0.50	33303	Ge Se	150 150
GK_xum02/grc/docotor-paper/1-GeSe/xu-GeSe/4-scf/HSE	-1			0	0.50	33303	Ge Se	150 150
GK_xum02/grc/docotor-paper/1-GeSe/xu-GeSe/4-scf/born						33303	Ge Se	150 150
GK_xum02/grc/docotor-paper/1-GeSe/xu-GeSe/4-scf/bader	-1			0	0.50	33303	Ge Se	150 150
GK_xum02/grc/docotor-paper/1-GeSe/xu-GeSe/4-scf/waver	-1			0	0.50	33303	Ge Se	150 150
GK_xum02/grc/docotor-paper/1-GeSe/xu-GeSe/7-600K	0	600.0	600.0	4000	3.00	77508	Ge Se	150 150
GK_xum02/grc/docotor-paper/1-GeSe/xu-GeSe/6-lobster	-1			0	0.50	33303	Ge Se	150 150
GK_xum02/grc/docotor-paper/1-GeSe/xu-GeSe/MD	0	300.0	300.0	4000	3.00	77508	Ge Se	150 150
GK_xum02/grc/docotor-paper/1-GeSe/xu-GeSe/7-600K-2000	0	600.0	600.0	2000	3.00	77508	Ge Se	150 150
GK_xum02/grc/docotor-paper/1-GeSe/xu-GeSe/opt	2			50	0.50	0	Ge Se	150 150
GK_xum02/grc/docotor-paper/1-GeSe/GeSe-240/2/3-scf	-1			0	0.50	26703	Ge Se	120 120
GK_xum02/grc/docotor-paper/1-GeSe/GeSe-240/3/3-scf	-1			0	0.50	26703	Ge Se	120 120
GK_xum02/grc/docotor-paper/1-GeSe/GeSe-240/1-l/opt	2			50	0.50	26703	Ge Se	120 120
GK_xum02/grc/docotor-paper/1-GeSe/GeSe-240/1-l/opt/1-2000K	0	2000.0	2000.0	500	3.00	62088	Ge Se	120 120
GK_xum02/grc/docotor-paper/1-GeSe/GeSe-240/1-l/opt/2-2000K-300K	0	2000.0	300.0	1000	3.00	62088	Ge Se	120 120
GK_xum02/grc/docotor-paper/1-GeSe/GeSe-240/1-l/5-scf	-1			0	0.50	26703	Ge Se	120 120
GK_xum02/grc/docotor-paper/1-GeSe/GeSe-240/1-l/6-lobster	-1			0	0.50	26703	Ge Se	120 120
GK_xum02/grc/docotor-paper/1-GeSe/GeSe-240/1-l/MD	0	300.0	300.0	2000	3.00	62088	Ge Se	120 120
GK_xum02/grc/docotor-paper/1-GeSe/GeSe-240/1-l/600K	0	600.0	600.0	4000	3.00	62088	Ge Se	120 120
GK_xum02/grc/docotor-paper/1-GeSe/GeSe-240/1-l/new-scf/5-scf	-1			0	0.50	26703	Ge Se	120 120
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/3/1-2000K	0	2000.0	2000.0	2000	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/2/0-3000K	0	3000.0	3000.0	878	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/2/1-3000K-1000K	0	3000.0	1000.0	6000	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/2/4-time/4-7	2			2000	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/2/2-1000K	0	1000.0	1000.0	500	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/2/3-1000K-300K	0	371.516	300.0	613	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/2/analysis/1-opt	2			2000	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/2/analysis/2-scf	-1			0	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/2/analysis/MD	0	300.0	300.0	4000	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/2/analysis/3-dos	-1			0	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/0-3000K	0	3000.0	3000.0	596	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/1-3000K-1000K	0	2811.7	1000.0	5435	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/2-1000k	0	1000.0	1000.0	500	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/3-1000K-300K	0	325.783	300.0	221	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/4-time/2-7	2			2000	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/4-time/3-2	2			2000	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/4-time/4-7	2			2000	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/4-time/1-2	2			2000	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/600K	0	600.0	600.0	4000	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/600K/new	0	600.0	600.0	2000	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/600K/new-2	0	600.0	600.0	2000	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/analysis/2-scf	-1			0	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/analysis/1-opt	2			2000	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/analysis/3-dos	-1			0	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/analysis/3-dos/wave	-1			0	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/analysis/MD	0	300.0	300.0	4000	3.00	62099	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/analysis/4-lobster	-1			0	0.50	26714	Ge As Se	108 24 108
GK_xum02/grc/docotor-paper/As-GeSe/1-5p/1-2000K	0	2000.0	2000.0	2000	3.00	62099	Ge As Se	114 12 114
GK_xum02/grc/docotor-paper/As-GeSe/1-5p/2-2000K-300K	0	2000.0	300.0	2000	3.00	62099	Ge As Se	114 12 114
GK_xum02/grc/docotor-paper/As-GeSe/1-5p/3-opt	2			300	0.50	26714	Ge As Se	114 12 114
GK_xum02/grc/docotor-paper/As-GeSe/1-5p/4-scf	-1			0	0.50	26714	Ge As Se	114 12 114
GK_xum02/grc/docotor-paper/As-GeSe/1-5p/MD	0	300.0	300.0	2000	3.00	62099	Ge As Se	114 12 114
GK_xum02/grc/docotor-paper/As-GeSe/1-5p/7-600K	0	600.0	600.0	2000	3.00	62099	Ge As Se	114 12 114
GK_xum02/grc/docotor-paper/As-GeSe/3-20p/1-2000K	0	2000.0	2000.0	2000	3.00	62099	Ge As Se	96 48 96
GK_xum02/grc/docotor-paper/As-GeSe/3-20p/2-2000K-300K	0	2000.0	300.0	2000	3.00	62099	Ge As Se	96 48 96
GK_xum02/grc/docotor-paper/As-GeSe/3-20p/3-opt	2			300	0.50	26714	Ge As Se	96 48 96
GK_xum02/grc/docotor-paper/As-GeSe/3-20p/MD	0	300.0	300.0	2000	3.00	62099	Ge As Se	96 48 96
GK_xum02/grc/docotor-paper/As-GeSe/3-20p/7-600K	0	600.0	600.0	2000	3.00	62099	Ge As Se	96 48 96
GK_xum02/grc/docotor-paper/As-GeSe/3-20p/4-scf	-1			0	0.50	26714	Ge As Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/1-2000K	0	2000.0	2000.0	1259	3.00	62099	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/2-2000K-300K	0	2000.0	300.0	2000	3.00	62099	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/MD	0	300.0	300.0	2000	3.00	62099	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/3-opt	2			300	0.50	26714	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/7-600K	0	600.0	600.0	2000	3.00	62099	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/4-scf	-1			0	0.50	26714	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/4-scf/WAVe	-1			0	0.50	26714	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/new/1/1-2000K-300K	0	2000.0	300.0	500	3.00	62099	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/new/1/3-opt	2			500	0.50	26714	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/new/1/4-scf	-1			0	0.50	26714	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/new/2/1-2000K-300K	0	2000.0	300.0	1000	3.00	62099	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/new/2/3-opt	2			500	0.50	26714	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/new/2/4-scf	-1			0	0.50	26714	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/new/3/1-2000K-300K	0	2000.0	300.0	1500	3.00	62099	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/new/3/3-opt	2			300	0.50	26714	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/new/3/4-scf	-1			0	0.50	26714	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/new/3/4-scf/WAVE	-1			0	0.50	26714	Ge N Se	114 12 114
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/1-2000K	0	2000.0	2000.0	2000	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/2-2000K-300K	0	2000.0	300.0	2000	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/3-opt	2			300	0.50	26714	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/MD	0	300.0	300.0	2000	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/7-600K	0	600.0	600.0	2000	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/4-scf	-1			0	0.50	26714	Ge N Se	96 48 96
