path	ibrion	tebeg	teend	nsw	potim	contcar_size	species	counts
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/48	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/483	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/487	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/489	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/52	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/54	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/76	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/91	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/95	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/99	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/0	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/102	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/107	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/112	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/153	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/157	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/203	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/207	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/212	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/216	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/247	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/253	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/257	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/303	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/307	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/312	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/32	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/336	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/352	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/357	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/36	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/4	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/403	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/407	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/412	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/443	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/447	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/452	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/503	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/507	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/512	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/516	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/63	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/66	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/73	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/8	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/80	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/84	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/89	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/122	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/132	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/16	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/180	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/184	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/188	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/198	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/236	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/263	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/267	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/284	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/290	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/294	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/332	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/363	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/367	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/377	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/384	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/390	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/394	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/398	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/422	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/436	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/463	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/467	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/47	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/477	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/480	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/484	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/490	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/494	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/498	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/522	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round4_v2/57	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/10	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/101	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/105	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/109	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/110	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/114	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/119	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/120	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/121	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/125	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/129	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/130	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/134	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/140	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/144	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/148	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/150	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/154	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/159	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/169	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/171	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/174	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/19	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/2	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/21	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/25	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/28	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/30	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/34	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/39	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/40	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/41	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/45	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/59	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/61	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/64	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/68	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/7	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/70	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/74	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/79	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/83	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/86	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/93	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/96	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34	-1			0		0		
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/0	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/103	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/106	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/112	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/117	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/123	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/127	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/13	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/132	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/137	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/139	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/142	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/146	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/15	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/152	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/157	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/160	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/162	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/164	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/167	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/17	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/172	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/23	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/26	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/32	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/37	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/4	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/43	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/46	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/48	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/50	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/52	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/54	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/57	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/62	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/66	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/72	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/77	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/81	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/85	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/88	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/9	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/90	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/95	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/98	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/100	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/104	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/108	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/11	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/111	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/115	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/118	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/124	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/128	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/138	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/14	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/141	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/145	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/149	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/151	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/155	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/158	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/161	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/165	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/175	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/18	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/20	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/24	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/29	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/3	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/31	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/35	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/38	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/44	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/49	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/51	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/55	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/6	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/60	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/65	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/69	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/71	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/75	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/78	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/82	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/87	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/92	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/97	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/1	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/102	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/107	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/113	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/116	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/12	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/122	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/126	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/131	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/133	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/135	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/136	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/143	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/147	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/153	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/156	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/16	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/163	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/166	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/168	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/170	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/173	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/176	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/22	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/27	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/33	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/36	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/42	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/47	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/5	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/53	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/56	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/58	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/63	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/67	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/73	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/76	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/8	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/80	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/84	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/89	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/91	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-34/94	-1			0		22303	Ge Te	100 100
