path	type	species	counts	natoms	contcar_size	tebeg	teend	nsw
yyf/5-O/7-INGAO/4-models/STRUCTURE_23/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_27/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_32/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_34/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_36/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_43/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_47/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_18x/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_1/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_5/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_8/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_15/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_21/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_25/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_29/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_30/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_39/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_41/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_45/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_49/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/4-models/STRUCTURE_50/3-opt	opt	In Ga O	14 2 24	40	4714			1000
yyf/5-O/7-INGAO/5-8Ga/3-opt	opt	In Ga O	8 8 24	40	4714			1000
yyf/5-O/7-INGAO/6-1H/3-opt	opt	In O H	16 24 1	41	4824			1000
yyf/5-O/7-INGAO/7-300atom/1-20Ga/1-model/9-move1O	opt	In Ga O	96 24 179	299	33204			1000
yyf/5-O/7-INGAO/7-300atom/1-20Ga/1-model/3-opt	opt	In Ga O	96 24 180	300	33314			1000
yyf/5-O/7-INGAO/7-300atom/1-20Ga/1-model/8-remove1O	opt	In Ga O	96 24 179	299	33204			1000
yyf/5-O/9-IGZO/2-101/3-opt	opt	In Zn O	60 60 150	270	30014			1000
yyf/5-O/9-IGZO/3-110/3-opt	opt	In Ga O	60 60 180	300	33314			1000
yyf/5-O/9-IGZO/5-011/3-opt	opt	Ga Zn O	60 60 150	270	30014			1000
yyf/5-O/9-IGZO/1-111/3-opt	opt	In Ga Zn O	40 40 40 160	280	31125			1000
yyf/5-O/9-IGZO/4-40atom/3-opt	opt	In Ga Zn O	6 6 6 24	42	4945			1000
yyf/5-O/9-IGZO/6-010/3-opt	opt	Ga O	120 180	300	33303			1000
tsq/sb-te/modeling/0-sb/2-opt	opt	Sb	300	300	33292			1000
tsq/sb-te/modeling/4-te/2-opt	opt	Te	300	300	33292			1000
tsq/sb-te/modeling/1-sb2te/2-opt	opt	Sb Te	200 100	300	33303			1000
tsq/sb-te/modeling/2-sb2te2/2-opt	opt	Sb Te	150 150	300	33303			1000
tsq/sb-te/modeling/3-sb2te3/2-opt	opt	Sb Te	120 180	300	33303			1000
tsq/sb-te/modeling/5-sbte2/2-opt	opt	Sb Te	100 200	300	33303			1000
tsq/GeTe/DOS/1-relax	opt	Ge Te	150 150	300	33303			1000
tsq/GeSe_Ag/1/4-opt	opt	Se Ge Ag	50 50 10	110	12414			1000
tsq/GeSe_Ag/2/4-opt	opt	Se Ge Ag	50 50 15	115	12964			1000
tsq/GeSe_Ag/0/4-opt	opt	Se Ge Ag	50 50 5	105	11864			1000
tsq/GeSe_Ag/3/4-opt	opt	Se Ge Ag	50 50 20	120	13514			1000
wh/InTe/37/sl/2-opt	opt	In Te	90 210	300	33303			1000
wh/InTe/37/sl/8-opt	opt	In Te	90 210	300	33303			1000
wh/InTe/37/sl/5-opt	opt	In Te	90 210	300	33303			1000
wh/InTe/37/1.2local/1-10k/2-opt	opt	In Te	90 210	300	33303			1000
wh/InTe/37/1.2local/2-50k/opt	opt	In Te	90 210	300	33303			1000
wh/InTe/37/1.2local/4-20k/2-opt	opt	In Te	90 210	300	33303			1000
wh/InTe/37/fig.5.16/1/2-60ps/opt	opt	In Te	90 210	300	33303			1000
wh/InTe/37/fig.5.16/1/3-90ps/opt	opt	In Te	90 210	300	33303			1000
wh/InTe/37/fig.5.16/1/1-30ps/opt	opt	In Te	90 210	300	33303			1000
wh/InTe/37/8-2000K-300K/opt	opt	In Te	90 210	300	33303			1000
wh/InTeSi/3-opt	opt	Si In Te	30 81 189	300	33314			1000
wyh/aInTeSi/3-opt	opt	In Te Si	78 183 39	300	33314			1000
wyh/cInTeSi/3-opt	opt	In Te Si	71 166 63	300	33314			1000
wyh/21InTeSi/3-opt	opt	In Te Si	71 166 63	300	33314			1000
wyh/bInTeSi/3-opt	opt	In Te Si	75 174 51	300	33314			1000
wyh/InTe15si/3-opt	opt	In Te Si	77 178 45	300	33314			1000
wyh/InTe20si/3-opt	opt	In Te Si	72 168 60	300	33314			1000
wyh/InTe37/3-opt	opt	In Te	90 210	300	33303			1000
wyh/13InTeSi/3-opt	opt	In Te Si	78 183 39	300	33314			1000
wyh/13InTeSi/opt	opt	In Te Si	78 183 39	300	33314			1000
wyh/17InTeSi/3-opt	opt	In Te Si	75 174 51	300	33314			1000
hhy/GST/3-opt	opt	Ge Sb Te	16 61 108	185	20664			1000
hhy/IGST/3-opt	opt	Ge Sb Te In	16 61 108 13	198	22105			1000
hhy/GST225/3-opt	opt	Ge Sb Te	43 43 108	194	21654			1000
xqd/1-C-Sb2Te3/10%/4-MD	md-amorphous	Sb Te C	130 194 36	360	92939	300	300	2000
xqd/1-C-Sb2Te3/15%/4-MD	md-amorphous	Sb Te C	123 183 54	360	92939	300	300	2000
xqd/1-C-Sb2Te3/5%/4-MD	md-amorphous	Sb Te C	137 205 18	360	92939	300	300	2000
xqd/GST467/0-467/2-300K/MD	md-amorphous	Ge Sb Te	72 108 126	306	79061	300	300	3000
xqd/GST467/0-467/21-300K/MD	md-amorphous	Ge Sb Te	72 108 126	306	79061	300	300	3000
xqd/GST467/1-225/21-300K/MD	md-amorphous	Ge Sb Te	68 68 170	306	79061	300	300	3000
xqd/GST467/1-225/2-300K/MD	md-amorphous	Ge Sb Te	68 68 170	306	79061	300	300	3000
xqd/7-Tr/1-AIST	md-amorphous	Ag In Sb Te	12 9 201 78	300	77530	300	300	1000
xqd/7-Tr/3-SbS	md-amorphous	Sb S	120 180	300	77508	300	300	1000
xqd/7-Tr/4-GST225/3-function/1-64atoms/5-BLYP/4-MD	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	2000
xqd/7-Tr/4-GST225/3-function/1-64atoms/1-HSE06/4-MD	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	300
xqd/7-Tr/4-GST225/3-function/1-64atoms/1-HSE06/4-MD/2	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	1000
xqd/7-Tr/4-GST225/3-function/1-64atoms/1-HSE06/4-MD/3	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	1000
xqd/7-Tr/4-GST225/3-function/1-64atoms/4-HSE-0.5/4-MD	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	2000
xqd/7-Tr/4-GST225/1-64atom/3-model/22-300K-4kstep/md	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	2000
xqd/7-Tr/4-GST225/1-64atom/1-model/equb/5-md	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	2000
xqd/7-Tr/4-GST225/1-64atom/1-model/23-300K-6kstep/md	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	2000
xqd/7-Tr/4-GST225/1-64atom/1-model/21-300K-2kstep/MD	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	2000
xqd/7-Tr/4-GST225/1-64atom/1-model/22-300K-4kstep/md	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	2000
xqd/7-Tr/4-GST225/1-64atom/2-model/22-300K-4kstep/md	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	2000
xqd/7-Tr/4-GST225/1-64atom/2-model/21-300K-2kstep/md	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	2000
xqd/7-Tr/4-GST225/2-216atom/2-model/21-300K-2kstep/md	md-amorphous	Ge Sb Te	43 43 108	194	50277	300	300	2000
xqd/7-Tr/4-GST225/2-216atom/1-model/23-300K-6kstep/md	md-amorphous	Ge Sb Te	43 43 108	194	50277	300	300	2000
xqd/7-Tr/4-GST225/2-216atom/1-model/22-300K-4kstep/md	md-amorphous	Ge Sb Te	43 43 108	194	50277	300	300	2000
xqd/7-Tr/4-GST225/2-216atom/1-model/21-300K-2kstep/md	md-amorphous	Ge Sb Te	43 43 108	194	50277	300	300	2000
xqd/7-Tr/4-GST225/2-216atom/3-model/21-300K-2kstep/md	md-amorphous	Ge Sb Te	43 43 108	194	50277	300	300	2000
xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/2-opt-HSE03/md	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	1000
xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/3-opt-PBE0/md	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	1000
xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/1-opt-HSE06/md	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	100
xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/1-opt-HSE06/md2	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	900
xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/4-B3LYP/md	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	1000
xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/5-BLYP/md	md-amorphous	Ge Sb Te	13 13 32	58	15325	300	300	900
xqd/7-Tr/2-GeSe2/0-model-10K/300K	md-amorphous	Ge Se	100 200	300	77508	300	300	1000
xqd/7-Tr/2-GeSe2/2-BLYP/194atoms/4-MD	md-amorphous	Ge Se	64 130	194	50266	300	300	1000
xqd/8-Sb-X/11-Sb2Te3-Y/4-MD	md-amorphous	Sb Te Y	108 162 30	300	77519	300	300	2000
xqd/11-GeSe/MLP-stru	md-amorphous	Ge Se	64 64	128	33304	300	300	2000
xqd/12-aging-process/2-GeTe/33/5-long-MD	md-amorphous	Ge Te	100 100	200	51808	350	350	20000
xqd/12-aging-process/3-Sb2Te3/25/5-long-MD	md-amorphous	Sb Te	80 120	200	51808	350	350	20000
xqd/mcp_workspace/2026-05-20/rho/M0_rho_a/inputs/stage4_nvt_300K	md-amorphous	Ge Sb Te	43 43 108	194	50277	300	300	3000
xqd/mcp_workspace/2026-05-20/rho/M1_rho_a/inputs/stage4_nvt_300K	md-amorphous	Ge Sb Te N	43 43 108 10	204	52858	300	300	3000
xqd/mcp_workspace/2026-05-20/rho/M4_rho_a/inputs/stage4_nvt_300K	md-amorphous	Ge Sb Te	65 43 108	216	55931	300	300	3000
xqd/2-Sb/1-amor	md-amorphous	Sb	300	300	77497	400	400	2000
xqd/2-Sb/1-amor/31-amor-450K	md-amorphous	Sb	300	300	77497	450	450	2000
xqd/2-Sb/1-amor/32-amor-450K	md-amorphous	Sb	300	300	77497	450	450	2000
xqd/2-Sb/2-amor	md-amorphous	Sb	300	300	77497	400	400	2000
xqd/2-Sb/2-amor/41-amor-450K	md-amorphous	Sb	300	300	77497	450	450	2000
xqd/2-Sb/2-amor/42-amor-450K	md-amorphous	Sb	300	300	77497	450	450	2000
xqd/2-Sb/01-64atom_amor/51-relax	md-amorphous	Sb	64	64	16845	300	300	500
xqd/2-Sb/01-64atom_amor/5-relax	md-amorphous	Sb	64	64	16845	300	300	1000
xqd/2-Sb/01-64atom_amor/7-MD/1-300K	md-amorphous	Sb	64	64	16845	300	300	2000
xqd/2-Sb/01-64atom_amor/7-MD/2-400K	md-amorphous	Sb	64	64	16845	400	400	2000
xqd/2-Sb/01-64atom_amor/71-MD/2-400K	md-amorphous	Sb	64	64	16845	400	400	2000
xqd/2-Sb/01-64atom_amor/71-MD/1-300K	md-amorphous	Sb	64	64	16845	300	300	2000
xqd/2-Sb/02-125atom_amor/6-MD/1-300K	md-amorphous	Sb	125	125	32522	300	300	2000
xqd/2-Sb/02-125atom_amor/6-MD/2-400K	md-amorphous	Sb	125	125	32522	400	400	2000
xqd/2-Sb/03-216atom_amor/6-MD/1-300K	md-amorphous	Sb	216	216	55909	300	300	2000
xqd/2-Sb/03-216atom_amor/6-MD/2-400K	md-amorphous	Sb	216	216	55909	400	400	2000
xqd/2-Sb/trigonal/1-450K	md-amorphous	Sb	108	108	28153	450	450	2000
xqd/2-Sb/trigonal/0-300K	md-amorphous	Sb	108	108	28153	300	300	2000
xqd/2-Sb/trigonal/3-400K	md-amorphous	Sb	108	108	28153	400	400	1000
xqd/2-Sb/3-perturb/1	md-amorphous	Sb	300	300	77497	450	450	2000
xqd/2-Sb/3-perturb/3	md-amorphous	Sb	300	300	77497	450	450	2000
xqd/2-Sb/3-perturb/5	md-amorphous	Sb	300	300	77497	450	450	2000
xqd/2-Sb/3-perturb/2	md-amorphous	Sb	300	300	77497	450	450	2000
xqd/2-Sb/3-perturb/4	md-amorphous	Sb	300	300	77497	450	450	2000
xqd/2-Sb/4-temp/1-450K	md-amorphous	Sb	300	300	77497	450.0	450.0	2000
xqd/2-Sb/cubic/2-400K	md-amorphous	Sb	64	64	16845	400	400	1000
xqd/2-Sb/cubic/4-450K	md-amorphous	Sb	64	64	16845	450	450	1000
xqd/2-Sb/cubic/1-300K	md-amorphous	Sb	64	64	16845	300	300	1000
xqd/0-GST-dataset/ref-data/1-Ge15Sb85	md-amorphous	Ge Sb	45 255	300	77508	300	300	2000
xqd/0-GST-dataset/ref-data/3-GST147	md-amorphous	Ge Sb Te	25 100 175	300	77519	300	300	2000
xqd/0-GST-dataset/ref-data/4-GST326	md-amorphous	Ge Sb Te	82 55 163	300	77519	300	300	2000
xqd/0-GST-dataset/ref-data/5-GST8211	md-amorphous	Ge Sb Te	116 29 155	300	77519	300	300	2000
xqd/0-GST-dataset/ref-data/val/2-030/3-MD	md-amorphous	Ge Sb Te	44 44 110	198	51305	300	300	2000
xqd/0-GST-dataset/ref-data/val/1-028/4-MD-SMASS0	md-amorphous	Ge Sb Te	44 44 110	198	51305	300	300	2000
xqd/0-GST-dataset/ref-data/val/1-028/3-MD	md-amorphous	Ge Sb Te	44 44 110	198	51305	300	300	2000
xqd/0-GST-dataset/ref-data/val/3-032/3-MD	md-amorphous	Ge Sb Te	44 44 110	198	51305	300	300	2000
xqd/0-GST-dataset/ref-data/val/4-034/3-MD	md-amorphous	Ge Sb Te	44 44 110	198	51305	300	300	2000
xqd/0-GST-dataset/ref-data/2-GST124	md-amorphous	Ge Sb Te	43 86 172	301	77776	300	300	2000
xqd/0-GST-dataset/ref-data/6-AIST	md-amorphous	Ag In Sb Te	12 9 201 78	300	77530	300	300	2000
xqd/0-GST-dataset/pre_screen/21-GeSbTeTi/3-MD	md-amorphous	Ti Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/12-GeSbTeZn/3-MD	md-amorphous	Zn Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/16-GeSbScTe/3-MD	md-amorphous	Sc Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/18-BGeSbTe/3-MD	md-amorphous	B Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/19-GeNiSbTe/3-MD	md-amorphous	Ni Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/1-AgGeSbTe/3-MD	md-amorphous	Ag Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/22-GeSSbTe/3-MD	md-amorphous	S Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/23-GeSbTeZr/3-MD	md-amorphous	Zr Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/24-AlGeSbTe/3-MD	md-amorphous	Al Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/26-GeSbTcTe/3-MD	md-amorphous	Tc Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/28-GeSbSiTe/3-MD	md-amorphous	Si Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/29-GeHfSbTe/3-MD	md-amorphous	Hf Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/2-GeRuSbTe/3-MD	md-amorphous	Ru Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/32-GeSbSeTe/3-MD	md-amorphous	Se Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/34-CuGeSbTe/3-MD	md-amorphous	Cu Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/36-GeMoSbTe/3-MD	md-amorphous	Mo Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/4-GeSbTeV/3-MD	md-amorphous	V Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/6-CrGeSbTe/3-MD	md-amorphous	Cr Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen	md-amorphous			None	0	300	300	10000
xqd/0-GST-dataset/pre_screen/0-GeInSbTe/3-MD	md-amorphous	In Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/10-CoGeSbTe/3-MD	md-amorphous	Co Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/13-GeSbTaTe/3-MD	md-amorphous	Ta Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/11-BiGeSbTe/3-MD	md-amorphous	Bi Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/14-FeGeSbTe/3-MD	md-amorphous	Fe Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/15-GeOSbTe/3-MD	md-amorphous	O Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/20-GaGeSbTe/3-MD	md-amorphous	Ga Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/25-GeNSbTe/3-MD	md-amorphous	N Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/27-GeSbTe/3-MD	md-amorphous	Ge Sb Te	34 34 84	152	39483	300	300	10000
xqd/0-GST-dataset/pre_screen/30-GeRhSbTe/3-MD	md-amorphous	Rh Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/31-GePdSbTe/3-MD	md-amorphous	Pd Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/33-AsGeSbTe/3-MD	md-amorphous	As Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/35-GeMnSbTe/3-MD	md-amorphous	Mn Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/5-CdGeSbTe/3-MD	md-amorphous	Cd Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/3-CGeSbTe/3-MD	md-amorphous	C Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/7-GeSbSnTe/3-MD	md-amorphous	Sn Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/17-GeSbTeY/3-MD	md-amorphous	Y Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/8-GeNbSbTe/3-MD	md-amorphous	Nb Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/0-GST-dataset/pre_screen/9-GePSbTe/3-MD	md-amorphous	P Ge Sb Te	8 32 32 80	152	39494	300	300	10000
xqd/GST147	md-amorphous	C Ge Sb Te	17 17 66 116	216	55942	300	300	2000
xqd/NN-val/rebuild_from_init/3-relax	md-amorphous	Ge Sb Te	68 68 170	306	79061	300	300	3000
xqd/NN-val/rebuild_from_init/4-MD	md-amorphous	Ge Sb Te	68 68 170	306	79061	300	300	3000
xqd/NN-val/dynamic/NN	md-amorphous	Ge Sb Te	68 68 170	306	0	300	300	2000
xqd/NN-val/dynamic/DFT	md-amorphous	Ge Sb Te	68 68 170	306	0	300	300	2000
xqd/NN-val/MD-NN-stru/amorphous	md-amorphous	Ge Sb Te	68 68 170	306	79061	300	300	3000
xqd/NN-val/MD-NN-stru/amorphous/5000steps	md-amorphous	Ge Sb Te	68 68 170	306	79061	300	300	2000
ysj/ef/gese/001/0.0008/relax	md-amorphous	Ge Se	150 150	300	0	300	300	20000
ysj/ef/gese/md/0.1/001+0.1	md-amorphous	Ge Se 	150 150	300	0	300	300	12627
ysj/ef/gese/md/0.1/010+0.1	md-amorphous	Ge Se 	150 150	300	0	300	300	12726
ysj/ef/gese/md/0.1/100-0.1	md-amorphous	Ge Se 	150 150	300	0	300	300	20000
ysj/ef/gese/md/0.1/001-0.1	md-amorphous	Ge Se 	150 150	300	0	300	300	13055
ysj/ef/gese/md/0.1/010-0.1	md-amorphous	Ge Se 	150 150	300	0	300	300	12478
ysj/ef/gese/md/0.1/100+0.1	md-amorphous	Ge Se 	150 150	300	0	300	300	11072
ysj/ef/gese/md/0.2/100+0.2	md-amorphous	Ge Se 	150 150	300	0	300	300	11072
ysj/ef/gese/md/0.2/001+0.2	md-amorphous	Ge Se 	150 150	300	0	300	300	12000
ysj/ef/gese/md/0.2/001-0.2	md-amorphous	Ge Se 	150 150	300	0	300	300	13055
ysj/ef/gese/md/0.2/010+0.2	md-amorphous	Ge Se 	150 150	300	0	300	300	12726
ysj/ef/gese/md/0.2/010-0.2	md-amorphous	Ge Se 	150 150	300	0	300	300	12478
ysj/ef/gese/md/0.2/100-0.2	md-amorphous	Ge Se 	150 150	300	0	300	300	20000
ysj/ef/gese/md/0.2/ground	md-amorphous	Ge Se 	150 150	300	0	300	300	20000
ysj/ef/gese/md/ground	md-amorphous	Ge Se 	150 150	300	0	300	300	16341
ysj/ef/gese/reply/VASPR2-1/rate_100Kps/4-MD	md-amorphous	Ge Se	150 150	300	77508	300	300	4000
ysj/ef/gese/reply/VASPR2-1/rate_300Kps/4-MD	md-amorphous	Ge Se	150 150	300	77508	300	300	4000
ysj/ef/gese/reply/VASPR2-1/rate_20Kps/4-MD	md-amorphous	Ge Se	150 150	300	77508	300	300	4000
ysj/ef/gese/reply/VASPR2-1/rate_200Kps/4-MD	md-amorphous	Ge Se	150 150	300	77508	300	300	4000
ysj/ef/gese/reply/VASPR2-1/rate_10Kps/4-MD	md-amorphous	Ge Se	150 150	300	77508	300	300	4000
ysj/ef/gese/reply/VASPR2-1/rate_30Kps/4-MD	md-amorphous	Ge Se	150 150	300	77508	300	300	4000
ysj/ef/gese/reply/VASPR2-1/rate_50Kps/4-MD	md-amorphous	Ge Se	150 150	300	77508	300	300	4000
ysj/ef/gese/reply/VASPR2-1/rate_500Kps/4-MD	md-amorphous	Ge Se	150 150	300	77508	300	300	4000
ysj/ef/gese/reply/vasp_chain_jobs/rate_30Kps/steps/step026_300K_FINAL_NVT_12ps	md-amorphous			None	0	300	300	4000
ysj/ef/gese/reply/vasp_chain_jobs/rate_30Kps/steps/step023_400K_DENS_NPT_6ps	md-amorphous			None	0	400	400	1000
ysj/ef/gese/reply/vasp_chain_jobs/rate_30Kps/steps/step025_300K_DENS_NPT_6ps	md-amorphous			None	0	300	300	1000
ysj/optical/c/Sb2Se3/1-POSCAR1/md	md-amorphous	Sb Se	8 12	20	5548	300	300	2000
ysj/optical/a/AIST/MD	md-amorphous	Ag In Sb Te	15 15 180 90	300	77530	300	300	2000
ysj/optical/a/GSST2241/4-md	md-amorphous	Ge Sb Se Te	68 68 136 34	306	79072	300	300	2000
ysj/optical/a/Sb2Se3/MD	md-amorphous	Sb Se	120 180	300	77508	300	300	2000
ysj/1-GeSe/5-md	md-amorphous	Ge Se	150 150	300	77508	300	300	2000
ysj/6-Cu-GeSe-Cu/2-320Cu/4-md	md-amorphous	Cu Ge Se	320 250 250	820	221018	300	300	1000
ysj/condi-diff/z-gen-2/md	md-amorphous	Ge Se	146 146	292	75452	300	300	100
ysj/3-GeSe-Te-Si/4-md	md-amorphous	Ge Se Te Si	105 105 45 45	300	77530	300	300	2000
ysj/8-Ge/4-md	md-amorphous	Ge	300	300	77497	300	300	2000
ysj/9-Sb/4-md	md-amorphous	Sb	300	300	77497	300	300	2000
ysj/patent/3/1-GeSe-PSb/30%/4-md	md-amorphous	Ge P Sb Se	84 36 36 84	240	62110	300	300	2000
ysj/patent/3/2-GeS-SiN/4-md	md-amorphous	Ge Si N S	108 12 12 108	240	62110	300	300	2000
ysj/patent/3/3-GeTe9-InSe/4-md	md-amorphous	Ge In Se Te	22 12 12 194	240	62110	300	300	2000
ysj/patent/2/Si-30%/4-md	md-amorphous	Ga S Si	105 105 90	300	77519	300	300	2000
ysj/patent/2/N-15%/4-md	md-amorphous	Ga S N	128 127 45	300	77519	300	300	2000
ysj/patent/2/N-15%	md-amorphous			None	0	300	300	2000
ysj/5-Se/4-md	md-amorphous	Se	300	300	77497	300	300	2000
ysj/10-Te/4-md	md-amorphous	Te	300	300	77497	300	300	2000
ysj/4-GeSe-Te-Si-As/4-md	md-amorphous	Ge Se Te Si As	105 105 30 30 30	300	77541	300	300	2000
ysj/11-GSTcheck/8-GeSb/4-md	md-amorphous			None	0	300	300	2000
ysj/11-GSTcheck/3-124/4-md	md-amorphous	Ge Sb Te	43 86 172	301	0	300	300	2000
ysj/11-GSTcheck/1-1610/4-md	md-amorphous	Ge Sb Te	17 102 170	289	0	300	300	2000
ysj/11-GSTcheck/4-225/4-md	md-amorphous	Ge Sb Te	66 66 165	297	0	300	300	2000
ysj/11-GSTcheck/5-326/4-md	md-amorphous	Ge Sb Te	66 66 165	297	0	300	300	2000
ysj/11-GSTcheck/6-GeTe/4-md	md-amorphous			None	0	300	300	2000
ysj/11-GSTcheck/2-147/4-md	md-amorphous	Ge Sb Te	25 100 175	300	0	300	300	2000
ysj/11-GSTcheck/7-Sb2Te3/4-md	md-amorphous			None	0	300	300	2000
